cid,movie_id,department,gender,person_id,job,name
267048,10479,Crew,0,1735464,Chef,"Peter Hansen"
267049,10479,Crew,0,13050,"Dialect Coach","Tim Monich"
267050,10479,Crew,0,1587816,Driver,"Edward Cook"
267051,10479,Crew,0,1735465,Loader,"Stacy De La Motte"
267052,10479,Crew,0,1735467,"Production Controller","Kieran Woo"
267053,10479,Crew,2,1735469,Propmaker,"Thomas Cooper"
267054,10479,Crew,0,1433639,"Property Master","Barry Bedig"
267055,10479,Crew,0,91896,"Special Effects Coordinator","Dick Wood"
267056,10479,Crew,2,8432,"Stunt Coordinator","Buddy Joe Hooker"
267057,10479,Crew,2,23285,Stunts,"Jeffrey J. Dashnaw"
267058,10479,Crew,0,1735474,"Systems Administrators & Support","Jason Shea"
267059,10479,Crew,0,1735475,"Transportation Captain","Austin Thompson"
267060,10479,Crew,0,1735476,"Transportation Coordinator","Dusty Saunders"
267061,10479,Production,0,11268,"Unit Production Manager","Roberto Malerba"
267062,10479,Crew,0,1735477,"Video Assist Operator","Wayne Tidwell"
267063,10479,Crew,0,1400370,"Visual Effects Editor","Debra Wolff"
267064,10479,Directing,2,70250,"Assistant Director","Newt Arnold"
267065,10479,Editing,0,1371065,"Color Timer","Terry Haggar"
267066,10479,Lighting,0,1409241,"Best Boy Electric","Alessio Bramucci"
267067,10479,Lighting,0,1463703,Electrician,"Bryan Booth"
267068,10479,Lighting,0,1266990,Gaffer,"Patrick Bramucci"
267069,10479,Lighting,0,1735479,"Lighting Technician","Stephen Thorp"
267070,10479,Lighting,0,1552215,"Rigging Gaffer","Martin Bosworth"
267071,10479,Lighting,0,1735481,"Rigging Grip","Daniel Dietrich"
267072,10479,Production,0,1231182,"Location Manager","David Israel"
267073,10479,Production,0,1735486,"Production Accountant","Norma Smith"
267074,10479,Production,0,1735488,"Production Coordinator","Nanette Siegert"
267075,10479,Production,0,1522060,"Production Supervisor","Carlos H. Sánchez"
267076,10479,Sound,0,1735489,"Boom Operator","Michael A. Patillo"
267077,10479,Sound,2,579405,"Assistant Sound Editor","Beau Borders"
267078,10479,Sound,2,113043,Foley,"Scott Curtis"
267079,10479,Sound,0,1404326,"Music Editor","Thomas A. Carlson"
267080,10479,Sound,0,1735493,"Sound Engineer","Hanson Hsu"
267081,10479,"Visual Effects",2,1318092,"Special Effects Supervisor","Paul J. Lombardi"
267082,10479,"Visual Effects",0,1424173,"Visual Effects Coordinator","Joel Román Mendías"
267083,10479,"Visual Effects",0,1402028,"Visual Effects Producer","Denise Ballantyne"
267084,10479,"Visual Effects",0,1400560,"Visual Effects Supervisor","Erik Nash"
267085,10479,Sound,0,1412242,"Dolby Consultant","Thom 'Coach' Ehle"
267120,194,Art,0,1034044,"Set Dresser","Thorsten Sabel"
267121,194,Camera,0,1735709,"Dolly Grip","Kenneth Cornils"
267122,194,Camera,0,1551962,"Key Grip","Bruno Dubet"
267123,194,Camera,0,1735710,Grip,"Olivier Delpy"
267124,194,"Costume & Make-Up",0,1551966,"Key Makeup Artist","Nathalie Tissier"
267125,194,"Costume & Make-Up",0,1449979,"Makeup Artist","Vesna Estord"
267126,194,Directing,0,1551970,"First Assistant Director","Christophe Vassort"
267127,194,Directing,0,1735712,"Second Assistant Director","Pascal Roy"
267128,194,Production,0,1735713,"Casting Assistant","Patricia Van"
267129,194,Sound,0,1351727,"Assistant Sound Editor","Igor Thomas-Gerard"
267130,194,Sound,0,2422,Musician,"Yann Tiersen"
267131,194,Sound,0,2422,"Original Music Composer","Yann Tiersen"
267132,194,Sound,0,1399914,"Sound Effects","Laurent Kossayan"
267133,194,"Visual Effects",0,1638955,"3D Artist","Afif Heukeshoven"
267134,73,Art,2,1735722,"Assistant Property Master","Parker Swanson"
267135,73,Art,2,1735723,"Set Dresser","Franco Esile"
267136,73,Art,0,1735724,"Title Designer","Peter Menich"
267137,73,Camera,0,1552009,"Camera Loader","Sean Hunter Moe"
267138,73,Camera,0,1735725,"Dolly Grip","Mark Bolin"
267139,73,Camera,2,1551997,"Key Grip","John T. Martin"
267140,73,Camera,0,1735726,Grip,"James Alden"
267141,73,"Costume & Make-Up",1,1551937,"Key Costumer","Lisa Parmet"
267142,73,Crew,0,111187,Pilot,"Kevin LaRosa"
267143,73,Directing,0,1552022,"First Assistant Director","Mark Cotone"
267144,73,Directing,0,1735731,"Second Assistant Director","David Larson"
267145,73,Lighting,0,1552038,"Chief Lighting Technician","David Jarrell"
267146,73,Production,0,1403390,"Assistant Production Coordinator","Karen Jarnecke"
267147,73,Production,0,232062,"Casting Assistant","Joe Adams"
267148,73,Sound,1,1367365,"Additional Sound Re-Recording Mixer","Kelly Vandever"
267149,73,Sound,0,1537497,"ADR Supervisor","Susan Shin"
267150,73,Sound,0,1404364,"Assistant Sound Editor","Robert Getty"
267151,73,Sound,0,1735735,"Foley Editor","Craig Jurkiewicz"
267152,73,Sound,0,1735736,Musician,"Marc Cancel"
267153,10599,Writing,2,67372,Novel,Collodi
267154,10599,Writing,2,4818,Story,"Roberto Benigni"
267155,10599,Writing,2,9234,Story,"Vincenzo Cerami"
267156,10599,"Costume & Make-Up",2,9247,"Costume Design","Danilo Donati"
267157,10599,Art,2,9247,"Production Design","Danilo Donati"
267158,8273,Art,0,1735766,"Assistant Property Master","David Clark"
267159,8273,Art,0,1735767,"Set Dresser","Brock Helfer"
267160,8273,Camera,0,1735768,"Camera Loader","Adam Cowan"
267161,8273,Camera,0,1735769,"Dolly Grip","John Hatchitt"
267162,8273,Camera,0,1735770,"Key Grip","Danny Williams"
267163,8273,"Costume & Make-Up",0,1532199,"Key Makeup Artist","Jennifer Turchi Nigh"
267164,8273,"Costume & Make-Up",0,1437798,"Makeup Artist","Roxy D'Alonzo"
267165,8273,Directing,0,1371001,"First Assistant Director","Mark Anthony Little"
267166,8273,Directing,0,1735829,"Second Assistant Director","Sean Hobin"
267167,8273,Lighting,0,1552198,"Chief Lighting Technician","Myron Hyman"
267168,8273,Production,1,59055,"ADR Voice Casting","Caitlin McKenna-Wilkinson"
267169,8273,Production,0,1536461,"Assistant Production Coordinator","Delia Circelli"
267170,8273,Sound,0,1392085,"ADR Editor","Daniel S. Irwin"
267171,8273,Sound,2,1548698,Conductor,"Pete Anthony"
267172,8273,Sound,0,1735831,"Foley Editor","Thomas W. Small"
267173,8273,Sound,0,1733136,Musician,"Mike Deasy"
267174,8273,Sound,0,1546856,"Supervising ADR Editor","Byron Wilson"
267175,8273,Sound,0,1735834,"Supervising Music Editor","Charles Martin"
267176,8273,"Visual Effects",0,1735835,"3D Animator","Daniel Lu"
267192,2770,Art,0,1735766,"Assistant Property Master","David Clark"
267193,2770,Art,0,1736212,"Set Dresser","Mark Andresen"
267194,2770,Art,0,1736213,"Title Designer","Jay Johnson"
267195,2770,Camera,0,1552515,"Camera Loader","Douglas S. Johnson"
267196,2770,Camera,0,1736214,"Dolly Grip","Darryl Humber"
267197,2770,Camera,0,13229,"Key Grip","Kevin Kennedy"
267198,2770,Crew,0,1736215,"Marine Coordinator","Matthew H. O'Connor"
267199,2770,Crew,0,1736216,Pilot,"Ray McCort"
267200,2770,Directing,2,1552523,"First Assistant Director","Marco Black"
267201,2770,Directing,0,1736217,"Second Assistant Director","Stephen V. Johnson"
267202,2770,Editing,0,1736218,"Negative Cutter","Mary Nelson-Duerrstein"
267203,2770,Production,1,59055,"ADR Voice Casting","Caitlin McKenna-Wilkinson"
267204,2770,Production,1,1455028,"Assistant Production Coordinator","Kate Kelly"
267205,2770,Production,1,1733134,"Casting Assistant","Kendra Carter"
267206,33517,Writing,2,15189,Writer,"Michelangelo Antonioni"
267207,2770,Sound,2,1724867,"ADR Editor","Norval D. Crutcher III"
267208,33517,Writing,2,2303,Writer,"Wim Wenders"
267209,33517,Writing,0,15191,Writer,"Tonino Guerra"
267210,2770,Sound,0,1049325,"ADR Supervisor","Bob McNabb"
267213,2770,Sound,0,1724868,"Assistant Sound Editor","Samuel Webb"
267215,2770,Sound,0,9444,"Foley Editor","Marilyn Graf"
267216,2770,Sound,0,1736222,Musician,"Michelle Branch"
267217,25300,Writing,0,93504,Novel,"Niccolò Ammaniti"
267218,25300,Writing,0,224520,Screenplay,"Francesca Marciano"
267219,25300,Editing,0,56278,Editor,"Massimo Fiocchi"
267220,25300,Camera,0,56277,"Director of Photography","Italo Petriccione"
267221,25300,Art,0,56279,"Production Design","Giancarlo Basili"
267283,32458,Production,2,108,"Executive Producer","Peter Jackson"
267284,32458,Production,0,1359986,"Executive Producer","Caterina De Nave"
267285,32458,Production,1,1016735,Producer,"Sue Rogers"
267286,32458,Production,2,1390,"Executive Producer","Jamie Selkirk"
267287,32458,Sound,2,960650,"Original Music Composer","David Donaldson"
267288,32458,Sound,0,1073734,"Original Music Composer","Plan 9"
267289,32458,Sound,0,1362147,Music,"Steve Roche"
267290,32458,Sound,0,1361390,Music,"Janet Roddick"
267291,32458,Camera,0,15090,"Director of Photography","Alun Bollinger"
267292,32458,Crew,0,132643,Cinematography,"Gerry Vasbenter"
267293,32458,Editing,0,1362149,Editor,"Eric De Beus"
267294,32458,Editing,2,1376,Editor,"Michael Horton"
267295,32458,Production,0,1512435,"Production Manager","Jan Haynes"
267297,32458,"Visual Effects",0,1635538,Modeling,"Scott Harens"
267298,32458,Sound,0,1583559,Sound,"Ken Saville"
267299,32458,"Visual Effects",0,1413175,"Digital Effects Producer","Matt Aitken"
267300,32458,Production,0,144887,Researcher,"Nick Booth"
267301,32458,Crew,0,1433055,"Digital Effects Supervisor","Frank Wegerhoff"
267302,32458,Crew,0,1687351,Stunts,"Peter Hassall"
267303,32458,Art,0,144911,"Title Designer","Wynter Blathwayt"
267304,32458,Crew,0,1566069,Thanks,"Pierre Vinet"
267305,32458,Directing,1,126,"Script Supervisor","Fran Walsh"
267306,32458,Camera,1,17048,"Camera Operator","Nancy Schreiber"
267307,2787,Writing,2,63921,Story,"Ken Wheat"
267308,2787,Writing,2,63920,Story,"Jim Wheat"
267309,2787,"Visual Effects",2,3964,"Creature Design","Patrick Tatopoulos"
267310,2787,Sound,2,5912,Music,"Graeme Revell"
267311,2787,Production,1,61624,"Local Casting","Ann Robinson"
267312,2787,Directing,0,1584249,"First Assistant Director","Jamie Crooks"
267313,2787,Directing,0,1737118,"Second Assistant Director","Jennifer Rees-Brown"
267314,2787,Art,0,1391711,"Set Designer","Jacinta Leong"
267315,2787,Art,0,1737120,"Standby Painter","Chris Goddard"
267316,2787,Writing,0,1737121,Storyboard,"Fireball Tim Lawrence"
267317,2787,Writing,0,1697487,Storyboard,"Brian Murray"
267318,2787,"Costume & Make-Up",0,1454930,"Prosthetic Makeup Artist","Jason Baird"
267319,2787,"Costume & Make-Up",0,138900,"Makeup Supervisor","Margaret Stevenson"
267320,2787,"Costume & Make-Up",0,138900,"Hair Supervisor","Margaret Stevenson"
267321,2787,"Costume & Make-Up",0,29087,"Makeup Artist","Maree McDonald"
267322,2787,Production,0,1737125,"Production Accountant","Chris Robson"
267323,2787,Camera,2,979175,"Camera Operator","Brad Shield"
267324,2787,Camera,0,1412746,"Camera Operator","Henry Pierce"
267325,2787,Camera,0,1737126,"Camera Operator","Derry Field"
267326,2787,Lighting,0,1737128,Gaffer,"Tony Holtham"
267327,2787,Lighting,0,1173456,"Best Boy Electric","Adam Williams"
267328,2787,Camera,0,1737129,Grip,"Leigh Tait"
267329,2787,Sound,0,1737130,"Boom Operator","Gary Dixon"
267330,2787,Directing,0,1737131,"Script Supervisor","Lyn Alice Aronson"
267331,2787,Directing,0,1737132,"Third Assistant Director","Peter McLennan"
267332,2787,Editing,0,1737133,"Assistant Editor","Cleo Myles"
267333,2787,Editing,0,1737134,"Assistant Editor","Danny Candib"
267334,2787,Sound,0,1327030,"Sound Re-Recording Mixer","Lora Hirschberg"
267335,2787,Sound,0,1378828,"Sound Re-Recording Mixer","Michael Semanick"
267336,2787,Sound,0,1436963,"Sound Effects Editor","James Lebrecht"
267337,2787,Sound,0,1415465,"Sound Effects Editor","E. Larry Oatfield"
267338,2787,Editing,0,1446545,"Dialogue Editor","Karen G. Wilson"
267339,2787,Editing,1,113044,"Dialogue Editor","Gloria D'Alessandro"
267340,2787,Sound,0,1414182,"ADR Editor","Marilyn McCoppen"
267341,2787,Sound,0,1445873,"ADR Editor","Michele Perrone"
267342,2787,Sound,0,1552883,"Foley Editor","Mary Helen Leasman"
267343,2787,Sound,0,1414178,"Assistant Sound Editor","Scott Guitteau"
267344,2787,Sound,0,1589728,"Assistant Sound Editor","Michael Axinn"
267345,2787,Sound,1,993165,"Assistant Sound Editor","Mary Works"
267346,2787,Sound,2,579405,"Assistant Sound Editor","Beau Borders"
267347,2787,Production,0,1737136,"Casting Assistant","Wizzy Ringer"
267348,2787,Production,0,928588,"Casting Assistant","Freddy Luis"
267349,2787,Production,1,1737137,"Casting Assistant","Carrie Campbell"
267350,2787,Art,0,1730955,Painter,"Chris Geissman"
267351,2787,Art,0,1737139,Painter,"Stephen Hay"
267352,2787,Art,0,1392676,Sculptor,"Tony Lees"
267354,2787,Crew,0,62143,Thanks,"Michael A. Helfant"
267356,3981,Art,0,29019,"Art Direction","Gae S. Buckley"
267357,3981,Art,2,8794,"Art Direction","Tony Fanning"
267358,3981,Art,0,1737226,"Art Department Assistant","Andrew Neujahr"
267359,3981,Art,0,95828,"Art Department Coordinator","Ashley Burnham"
267360,3981,Art,2,7236,"Assistant Art Director","Andrew Menzies"
267361,3981,Art,2,103957,"Construction Coordinator","David Elliott"
267362,3981,Art,0,1558193,Greensman,"Phillip Ellman"
267363,3981,Art,0,1737228,"Location Scout","Alex Apple"
267364,3981,Art,2,1737229,Painter,"Barry Jones"
267365,3981,Art,0,1737230,"Production Illustrator","Darryl Henley"
267366,3981,Art,0,1401884,Sculptor,"Yann Denoual"
267367,3981,Art,0,1276817,"Set Designer","John P. Goldsmith"
267368,3981,Camera,0,1737232,"First Assistant Camera","William Coss"
267369,3981,Camera,0,1535398,"Steadicam Operator","Robert Ulland"
267370,3981,Camera,0,1386920,"Still Photographer","Andrew Cooper"
267371,3981,"Costume & Make-Up",1,28041,"Assistant Costume Designer","Suzanne McCabe"
267372,3981,"Costume & Make-Up",2,41324,"Costume Supervisor","Michael Dennison"
267373,3981,"Costume & Make-Up",0,1462925,"Hair Department Head","Beth Miller"
267374,3981,"Costume & Make-Up",0,1442097,Hairstylist,"Jeri Baker"
267375,3981,"Costume & Make-Up",1,1401353,"Key Hair Stylist","Candy L. Walken"
267376,3981,"Costume & Make-Up",0,9991,"Makeup Artist","Karen Blynder"
267377,3981,"Costume & Make-Up",0,1352959,"Makeup Department Head","Brad Wilder"
267378,3981,"Costume & Make-Up",0,1737233,"Set Costumer","Ann Culotta"
267379,3981,"Costume & Make-Up",0,1737234,"Set Dressing Artist","Stacy Doran"
267382,65448,Writing,0,932993,Writer,"Jamaa Fanaka"
267383,32872,Editing,0,1348695,Editor,"Joanna Cappuccilli Lovetti"
267384,32872,Editing,2,3175,Editor,"Richard Marks"
267385,32872,Art,2,11779,"Production Design","Craig Stearns"
267386,3981,Crew,0,1637983,Carpenter,"David McKlveen"
267387,3981,Crew,0,1737810,Choreographer,"Keith Young"
267388,3981,Crew,0,1737811,"Digital Effects Supervisor","Nelson Sepulveda"
267389,3981,Crew,0,1737812,Driver,"John Lybrand"
267390,3981,Crew,0,1737813,Loader,"Mike Gentile"
267391,3981,Crew,0,1737814,"Post Production Assistant","J. Papajoanou"
267392,3981,Crew,0,1737815,Propmaker,"Allan Johnson"
267393,3981,Crew,2,17699,"Second Unit Cinematographer","Bruce A. Block"
267394,3981,Crew,0,1737818,"Set Medic","Tim Werle"
267395,3981,Crew,0,1737819,"Set Production Assistant","Jenny Fumarolo"
267396,3981,Crew,0,1548694,"Sound Recordist","Sean Landeros"
267397,3981,Crew,0,1737820,"Stand In","Girard Swan"
267398,3981,Crew,0,1345608,"Stunt Coordinator","Lance Gilbert"
267399,3981,Crew,2,51302,Stunts,"Joe Bucaro III"
267400,3981,Crew,0,1737821,"Transportation Coordinator","Armand Paoletti"
267401,3981,Production,1,1029026,"Unit Production Manager","Karyn McCarthy"
267402,3981,Crew,0,1398982,"Unit Publicist","Rachel Aberly"
267403,3981,Crew,0,1737822,"Video Assist Operator","Josh Levy"
267404,3981,Crew,0,1408326,"Visual Effects Editor","Kosta Saric"
267405,3981,Directing,0,1634403,"Assistant Director","Paula Case"
267406,3981,Editing,0,13223,"Color Timer","Jim Passon"
267407,3981,Editing,0,1553857,"Dialogue Editor","Kim Drummond"
267408,3981,Lighting,0,1737824,Electrician,"Jim Bradfield"
267409,3981,Lighting,0,1735726,"Rigging Grip","James Alden"
267410,3981,Production,0,1290740,"Casting Associate","Wendy Washbrook"
267411,3981,Production,0,1737825,"Location Manager","Brady Breen"
267412,3981,Production,1,34528,"Production Coordinator","Julie M. Anderson"
267413,3981,Production,0,1737828,"Production Supervisor","Nancy Sandberg"
267414,3981,Production,0,1291698,Researcher,"Jason Corgan Brown"
267415,3981,Sound,2,1737829,"Boom Operator","Harrison D. Marsh"
267416,3981,Sound,0,1737830,"Assistant Sound Editor","Kira Edmunds"
267417,3981,Sound,0,1376818,Foley,"Kevin Bartnof"
267418,3981,Sound,0,91142,"Music Supervisor","Bonnie Greenberg"
267419,3981,Sound,2,21514,Orchestrator,"Chris Boardman"
267420,3981,Sound,0,1635458,"Production Sound Mixer","David MacMillan"
267421,3981,Sound,0,113046,"Sound Effects Editor","David Giammarco"
267422,3981,Sound,2,1546458,"Supervising Sound Editor","Dennis Drummond"
267423,3981,"Visual Effects",0,1392093,"Digital Compositors","Conny Fauser"
267424,3981,"Visual Effects",0,1076157,"Visual Effects Coordinator","Tim T. Cunningham"
267425,3981,"Visual Effects",0,1737834,"Visual Effects Producer","Jessica Trento"
267426,3981,"Visual Effects",0,1566253,"Visual Effects Supervisor","Ken Jones"
267427,3981,Writing,2,17699,Storyboard,"Bruce A. Block"
267428,3981,Crew,0,1413176,"Executive Visual Effects Producer","C. Marie Davis"
267429,3981,Editing,0,9966,"Additional Editing","Carol Littleton"
267430,3981,Sound,0,1425911,"Dolby Consultant","Bryan Pennington"
267431,3981,Crew,0,1737836,Thanks,"Jessica Mcclintock"
267432,2163,Art,1,22008,"Production Design","Victoria Paul"
267433,14442,Writing,1,83748,Book,"Gail Carson Levine"
267434,14442,Production,0,1246837,Producer,"Jane Startz"
267435,14442,Production,2,1307,"Executive Producer","Bob Weinstein"
267436,14442,Production,2,59839,"Executive Producer","Harvey Weinstein"
267437,14442,Production,1,20064,"Executive Producer","Julie Goldstein"
267438,14442,Production,1,6625,"Executive Producer","Su Armstrong"
267439,13778,Sound,2,23486,"Original Music Composer","Christophe Beck"
267440,13778,Sound,2,60150,"Original Music Composer","Waddy Wachtel"
267444,14442,Production,1,1223002,Co-Producer,"Susan Miller"
267445,14442,Production,2,953724,Co-Producer,"Morgan O'Sullivan"
267446,14442,Production,0,1252225,Co-Producer,"James Flynn"
267447,14442,Camera,2,24256,"Director of Photography","John de Borman"
267448,14442,Art,2,391,"Production Design","Norman Garwood"
267449,14442,Editing,2,9001,Editor,"Masahiro Hirakubo"
267450,14442,Sound,2,57263,Music,"Nick Glennie-Smith"
267451,14442,Crew,0,1537500,"Executive Music Producer","Randy Spendlove"
267452,14442,"Costume & Make-Up",1,19310,"Costume Design","Ruth Myers"
267453,14442,Production,1,1302,Casting,"Susie Figgis"
267454,14442,Production,0,43161,"Unit Production Manager","Mary Alleguen"
267455,14442,Directing,2,1737943,"First Assistant Director","David Daniels"
267456,14442,Directing,0,1029064,"Second Assistant Director","Karen Richards"
267458,14442,Crew,0,44006,"Stunt Coordinator","Paul Jennings"
267459,14442,Crew,2,1229317,Choreographer,"Bruno Tonioli"
267460,14442,Production,1,1406595,"Executive In Charge Of Post Production","Jennifer Lane"
267461,14442,Crew,0,1340111,"Post Production Supervisor","Richard Lloyd"
267462,14442,Art,1,5330,"Supervising Art Director","Lucy Richardson"
267463,14442,Art,0,15878,"Art Direction","Anna Rackard"
267464,14442,Production,2,20062,Producer,"David Parfitt"
267465,14442,Art,0,1321272,"Art Direction","Matt Gray"
267466,14442,Art,0,1737946,"Assistant Art Director","Colman Corish"
267467,14442,Art,1,8383,"Set Decoration","Maggie Gray"
267468,14442,Camera,0,1728086,"Camera Operator","Alistair Rae"
267469,14442,Camera,0,1728086,"Steadicam Operator","Alistair Rae"
267470,14442,Camera,0,1403544,"Camera Operator","Ciarán Barry"
267471,14442,Directing,0,40749,"Script Supervisor","Jean Bourne"
267472,14442,Sound,0,18991,"Production Sound Mixer","Kieran Horgan"
267473,14442,Sound,0,1578658,"Boom Operator","Noel Quinn"
267474,14442,"Costume & Make-Up",0,1737947,Seamstress,"Ann Cartwright"
267475,14442,"Costume & Make-Up",0,5334,"Makeup Department Head","Sallie Jaye"
267476,14442,"Costume & Make-Up",0,1536114,"Hair Department Head","Dee Corcoran"
267477,14442,"Costume & Make-Up",0,43155,Hairstylist,"Eileen Buggy"
267478,14442,Editing,0,1427512,"First Assistant Editor","Neil Williams"
267479,14442,Lighting,0,1534135,Gaffer,"Louis Conroy"
267480,14442,Lighting,0,1407864,"Rigging Gaffer","Noel Cullen"
267481,14442,Crew,0,1334165,"Property Master","Paul Hedges"
267482,13778,Camera,2,1401806,"Still Photographer","Mark Fellman"
267483,14442,Production,0,1737948,"Production Coordinator","Rachel Smith"
267484,13778,Sound,0,71130,"Music Supervisor","Michael Dilbeck"
267485,14442,Directing,0,1578651,"Third Assistant Director","Raymond Kirk"
267486,14442,Production,0,1328731,"Casting Assistant","Rebecca Roper"
267487,14442,Writing,0,1167205,Storyboard,"Stephen Daly"
267488,14442,Writing,0,1453613,Storyboard,"Martin Asbury"
267489,14442,Sound,2,1406905,"Supervising Music Editor","Michael Connell"
267490,14442,Sound,0,117239,"Sound Effects Editor","Jon Stevenson"
267491,14442,Editing,0,1561533,"Dialogue Editor","Sarah Gaines"
267492,14442,Sound,0,117234,"Foley Editor","Anthony Litton"
267493,13778,Sound,0,1546086,"Sound Mixer","David Kelson"
267494,14442,Sound,0,1737952,"First Assistant Sound Editor","Hugo Monks"
267495,14442,Sound,0,117231,"Assistant Sound Editor","Patrick Cutliffe"
267496,14442,Sound,0,1737953,"Assistant Sound Editor","Brendan Geaney"
267497,13778,Sound,0,74978,"Sound Re-Recording Mixer","Terry Porter"
267498,13778,Sound,2,83091,"Sound Re-Recording Mixer","Dean A. Zupancic"
267499,14442,Sound,2,3996,"Sound Re-Recording Mixer","Tom Johnson"
267500,14442,Sound,0,1425588,Foley,"Caoimhe Doyle"
267501,13778,Editing,0,13168,"Dialogue Editor","Victoria Rose Sampson"
267502,13778,Sound,0,1400558,"Supervising Sound Editor","Robert L. Sephton"
267503,14442,Sound,0,1425590,"Sound Re-Recording Mixer","John Fitzgerald"
267504,14442,Production,0,1578655,"Location Manager","Manus Hingerty"
267505,13778,Sound,0,1415617,"Sound Effects Editor","Adam Kopald"
267506,14442,Production,0,1737955,"Production Accountant","Maggie Phelan"
267507,14442,Camera,0,40796,"Still Photographer","David Appleby"
267508,14442,Production,0,1462394,Publicist,"Gerry Lundberg"
267509,14442,Crew,0,1578646,"Transportation Captain","Eamonn Murphy"
267510,14442,"Visual Effects",0,15883,"Visual Effects Designer","Angus Bickerton"
267511,14442,"Visual Effects",0,1393323,"Visual Effects Producer","Barrie Hemsley"
267512,14442,"Visual Effects",0,1737956,"Visual Effects Coordinator","Clare Longhurst"
267513,14442,Crew,0,1400073,"Visual Effects Editor","Kevin Ahern"
267514,14442,Editing,0,1564233,"Color Timer","Mike Stanwick"
267515,14442,Crew,0,26140,"Additional Music","Shaun Davey"
267526,8869,Art,0,1738084,"Assistant Property Master","John A. Stewart Jr."
267527,8869,Art,0,1738085,"Set Dresser","Vicki Dittemore"
267528,8869,Camera,0,1552538,"Key Grip","Tim Ryan"
267529,8869,"Costume & Make-Up",0,1423018,"Key Set Costumer","Maggie McFarland"
267530,8869,Crew,0,1738123,"Animal Wrangler","Cris Rankin"
267531,8869,Crew,2,75465,"In Memory Of","Lewis Arquette"
267532,8869,Directing,2,1349452,"First Assistant Director","Lars P. Winther"
267533,8869,Directing,0,1493890,"Second Assistant Director","Paul F. Bernard"
267534,8869,Editing,0,1733132,"Negative Cutter","Mo Henry"
267535,8869,Lighting,0,1738125,"Underwater Gaffer","John Stewart"
267536,8869,Production,0,1738126,"Assistant Production Coordinator","Cindy Franke"
267537,8869,Sound,0,73720,Conductor,"Damon Intrabartolo"
267538,8869,Sound,0,1043374,Musician,"George Doering"
267539,8869,"Visual Effects",0,1738128,"3D Artist","Carol Ashley"
267540,10865,Crew,2,12899,"In Memory Of","Jim Varney"
267541,10865,Editing,2,69613,"Associate Editor","John K. Carr"
267542,10865,Editing,0,1738132,"Negative Cutter","Rich Mackay"
267543,10865,Production,0,1738133,"Assistant Production Manager","Lesley Addario Bentivegna"
267544,10865,Sound,0,8158,"ADR Editor","Michael Silvers"
267545,10865,Sound,0,1552882,"Assistant Sound Editor","Marcie Romano"
267546,10865,Sound,2,1548698,Conductor,"Pete Anthony"
267547,10865,Sound,0,936765,Orchestrator,"Jeff Atmajian"
267548,10865,Sound,0,1552883,"Foley Editor","Mary Helen Leasman"
267549,10865,Sound,0,1738137,Musician,"Tom Boyd"
267550,10865,Sound,0,113076,"Sound Effects Designer","Rob Nokes"
267551,10865,Sound,2,16737,"Supervising Music Editor","Jim Weidman"
267552,10865,"Visual Effects",0,1738138,"Character Designer","Anne Marie Bardwell"
267553,818,Art,0,1463694,"Assistant Property Master","Adam Austin"
267554,818,Art,0,1738148,"Set Dresser","Bart Barbuscia"
267555,818,Art,0,1738149,"Title Designer","Simon Cassels"
267556,818,Camera,0,1405241,"Aerial Camera (suggest in addition to Helicopter Camera)","Adam Dale"
267557,818,Camera,2,1403415,"Aerial Director of Photography","David B. Nowell"
267558,818,Camera,0,1648028,"Camera Loader","Robin Bursey"
267559,818,Camera,0,1738150,"Dolly Grip","Tim Collins"
267560,818,Camera,0,9370,"Key Grip","Philip Sloan"
267561,818,"Costume & Make-Up",1,957799,"Costume Illustrator","Michele Michel"
267562,818,"Costume & Make-Up",0,1526465,"Key Costumer","Ann Foley"
267563,818,"Costume & Make-Up",0,229801,"Key Makeup Artist","Kate Biscoe"
267564,818,Crew,2,1106260,"Aerial Coordinator","Alan D. Purwin"
267565,818,Crew,0,1738151,"Animal Wrangler","Tammy Maples"
267566,818,Crew,0,1738152,Pilot,"Steve Huff"
267567,818,Directing,0,1553013,"First Assistant Director","Josh King"
267568,818,Directing,0,1738153,"Second Assistant Director","Marcei A. Brown"
267569,818,Editing,0,1733142,"Negative Cutter","Gary Burritt"
267570,818,Lighting,0,9361,"Chief Lighting Technician","Michael LaViolette"
267571,818,Production,0,1738154,"Assistant Production Coordinator","Terrence Martin"
267572,818,Production,0,1108575,"Casting Assistant","Natasha Cuba"
267573,818,Sound,0,1738155,"ADR Editor","Julie Lindner"
267574,818,Sound,0,1420154,"ADR Supervisor","Renée Tondelli"
267575,818,Sound,0,1441270,"Assistant Sound Editor","Bill Burns"
267576,818,Sound,0,1294352,Musician,"Romeo Antonio"
267577,818,Sound,2,8172,"Supervising Music Editor","Bruno Coon"
267578,818,Sound,0,1610492,"Utility Sound","Kate Lumpkin"
267579,818,"Visual Effects",0,1738157,"2D Artist","Brandon Criswell"
267580,818,"Visual Effects",0,1574122,"CG Animator","Erik Lee"
267581,3172,Art,0,1738161,"Assistant Property Master","Chad Hagaman"
267582,3172,Art,0,1738162,"Set Dresser","Ryan T. Mennealy"
267583,3172,Camera,2,1400733,"Aerial Director of Photography","Kurt E. Soderling"
267584,3172,Camera,0,1553252,"Camera Loader","Will Dearborn"
