cid,movie_id,character,gender,person_id,name
197991,13,Isabel,0,1313819,"Isabel Rose"
197992,13,"Abbie Hoffman",0,1409948,"Richard D'Alessandro"
197993,13,"Black Panther",2,46921,"Michael Jace"
197994,13,Wesley,2,148122,"Geoffrey Blake"
197995,13,"Hollywood Boulevard Girlfriend",1,406976,"Vanessa Roth"
197996,13,"Dick Cavett",2,10565,"Dick Cavett"
197997,13,Carla,0,1405338,"Tiffany Salerno"
197998,13,Lenore,0,1405338,"Tiffany Salerno"
197999,13,"President Nixon (voice)",2,86434,"Joe Alaskey"
198000,13,"Discharge Officer",0,1465241,"Lazarus Jackson"
198001,13,"Drugged Out Boyfriend",0,1465241,"Lazarus Jackson"
198002,13,"Elderly Southern Woman",0,37828,"Nora Dunfee"
198003,13,"Waitress in cafe",0,1327149,"Hallie D'Amore"
198004,13,"Taxi Driver",2,37829,"Michael Mattison"
198005,13,"Aging Hippie",2,176329,"Charles Boswell"
198006,13,"Wild eyed man",2,169643,"Timothy McNeil"
198007,13,"Football Player (uncredited)",0,98873,"Greg Brown"
198008,13,"Cheerleader (uncredited)",2,13204,"Troy Christian"
198009,13,"Football Coach (uncredited)",2,84901,"Bryan Hanna"
198010,13,"Barracks Recruit (uncredited)",0,1392671,"Zach Hanner"
198011,13,"National Guardsman (uncredited)",0,1273540,"Aaron Michael Lacey"
198012,13,"Football Fan (uncredited)",1,42961,"Jacqueline Lovell"
198013,13,"Football Player (uncredited)",0,1150593,"Brendan Shanahan"
198014,13,"Black Panther (uncredited)",0,567126,"William Shipman"
198015,13,"Nicholas Katzenbach (uncredited)",2,173277,"Robb Skyler"
198016,13,"Jenny's Babysitter (uncredited)",0,23967,"Mary Ellen Trainor"
198017,34014,"Man on the Beach",0,90209,"Rui Rezende"
198018,34014,Clara,1,228012,"Regina Casé"
198019,34014,"General Sinaldo",2,130036,"Nelson Xavier"
198020,34014,Samuel,0,932399,"Lutero Luiz"
198021,34014,"Gray Man",0,953889,"Nildo Parente"
198022,34014,"Family Member",0,930666,"Neville de Almeida"
198023,34014,"President Simms' mother",2,47773,"Paul Mazursky"
198024,34014,"Bearded man",2,571936,"Guará Rodrigues"
198025,34014,Archbishop,2,57379,"José Lewgoy"
198026,34014,Carlo,2,42125,"Milton Gonçalves"
198027,34014,"Family member",0,1306970,"Renato Coutinho"
198028,34014,Himself,2,20156,"Sammy Davis, Jr."
198029,34014,"Family member",0,548723,"Helvio Soto"
198030,34014,Himself,2,10565,"Dick Cavett"
198032,11123,Sal,2,89750,"Gabriel Dell"
198033,11123,"Bill Cameron",2,8633,"Lloyd Gough"
198034,11123,Corry,0,1497548,"Tiger Williams"
198035,11123,"Los Angeles Mayor",2,18649,"John Randolph"
198036,11123,"Walter Russell",2,151447,"Kip Niven"
198037,11123,"Dr. Harvey Johnson",2,15417,"Donald Moffat"
198040,10590,"Pfc. Jimmy Nakayama",2,116278,"Brian Tee"
198041,10590,"Cecile Moore",0,1232581,"Sloane Momsen"
198042,10590,"Catherine Metsker",1,87280,"Bellamy Young"
198043,10590,"Alma Givens",0,172200,"Simbi Khali"
198044,10590,"Maj. Gen. Henry Kinnard",0,41745,"Jim Grimshaw"
198045,10590,"Sfc. Carl Palmer",0,1212551,"Forry Smith"
198046,10590,"Sp5 Charlie 'Doc' Lose",2,1170994,"Steven Nelson"
198047,10590,"Capt. Robert 'Doc' Carrera",2,154680,"Vincent Angell"
198048,10590,"Col. Tim Brown",2,156616,"Michael Tomlinson"
198049,10590,"Diplomatic Spook",2,87957,"Keith Szarabajka"
198050,10590,"Army Intelligence Officer",2,99235,"Tim Abell"
198051,10590,"General in Hallway",0,117437,"Patrick St. Esprit"
198052,10590,"Sfc. Bob White, Mortar Sergeant",0,1479429,"Mike White"
198053,10590,"Medevac CO",2,43774,"Daniel Roebuck"
198054,10590,"Cab Driver",2,428,"Dan Beene"
198055,10590,"Daughter Julie Moore",1,20480,"Taylor Momsen"
198056,10590,"Steve Moore",2,127725,"Devon Werkheiser"
198057,10590,"David Moore",2,84482,"Luke Benward"
198058,10590,"Mr. Nik",2,95852,"Vien Hong"
198059,10590,"NVA Officer",0,85921,"Joseph Hieu"
198060,10590,Reporter,0,216490,"Shepard Koster"
198061,10590,"Edwards' Radio Operator",0,65709,"Stephen Zapotoczny"
198062,10590,"Lt. Cochran (uncredited)",2,945810,"Ben Allison"
198063,10590,"Sec. of Defense Robert McNamara (uncredited)",2,1488336,"Brian Carpenter"
198064,10590,"NVA Officer (uncredited)",2,16580,"George Cheung"
198065,10590,"Jump Coordinator (uncredited)",0,1226026,"Brendan Ford"
198066,10590,"French Officer (uncredited)",2,583457,"Justin Gordon"
198067,10590,"Army Wife (uncredited)",0,1345177,"Shannon M. Hart"
198068,10590,"Private Davey (uncredited)",0,200900,"Will Klipstine"
198069,10590,"Sergeant (uncredited)",0,1310385,"Danny Le Boyer"
198070,10590,"Pvt. Soprano (uncredited)",0,1381493,"Matt Mangum"
198071,10590,"Young NVA Lieutenant (uncredited)",2,127451,"Johnny Trí Nguyễn"
198072,10590,"Lt. Col. List (uncredited)",2,102567,"Randy Oglesby"
198073,10590,"White Private (uncredited)",0,1223006,"Jonathan Parks Jordan"
198074,6073,Gunsmith,0,1070128,"Salvador Sánchez"
198079,27396,"Capt. Moretti",2,14562,"Ralph Meeker"
198080,27396,Julian,2,72742,"Barry Dennen"
198081,27396,Luana,1,57399,"Lesley-Anne Down"
198087,47714,Martine,1,37923,"Florence Darel"
198088,47714,"sorella di Antonio",1,7545,"Vitalba Andrea"
198089,47714,Papaleo,0,129649,"Massimo De Lorenzo"
198090,47714,Maresciallo,0,35104,"Renato Carpentieri"
198094,641,"Dr. Pill",2,15415,"Peter Maloney"
198095,641,"Tyrone's Mother",1,23970,"Denise Dowse"
198096,641,"Malin & Block Secretary",1,53937,"Olga Merediz"
198097,641,"Dr. Spencer",2,6437,"Ben Shenkman"
198098,641,"Big Tim",2,65827,"Keith David"
198099,641,"Southern Doctor",2,19152,"Dylan Baker"
198100,641,"Court Doctor",2,76764,"Bill Buell"
198101,641,Visitor,2,6431,"Darren Aronofsky"
198102,641,"Angelic Nurse",0,189128,"Lianna Pai"
198103,641,"Uncle Hank",0,1163066,"Stanley B. Herman"
198104,641,"Big Tim Party Girl",0,84106,"Nina Zavarin"
198105,641,"Big Tim Party Girl",1,67581,"Heather Litteer"
198106,641,"E.R. Doctor",2,122545,"Gregg Bello"
198107,641,"Ward Attendant Seto",0,140409,"Shaun O'Hagan"
198108,318,"Salesman (uncredited)",2,44616,"Monty Bane"
198109,318,"Man in Hotel Lobby (uncredited)",2,33684,Bono
198110,318,"Izzy Goldkiss (uncredited)",2,3129,"Tim Roth"
198111,6106,"Human Rights Leader",0,1070128,"Salvador Sánchez"
198112,15849,"Frau Muller",0,1497889,"Kathryn Byron"
198113,15849,"Nurse (uncredited)",0,1367759,"Florence Britton"
198114,15849,"Party Guest (uncredited)",2,1091420,"Jack Deery"
198115,15849,"Party Guest (uncredited)",2,121257,"Bill Elliott"
198116,15849,"Gentleman #2 at Party (uncredited)",0,30136,"Leyland Hodgson"
198117,15849,"Inspector's Assistant (uncredited)",2,96060,"Eddie Kane"
198118,15849,"Police Inspector (uncredited)",0,1497890,"Tony Marlow"
198119,15849,"Gentleman #1 at Party (uncredited)",0,33698,"C. Montague Shaw"
198120,15849,"Helen's Dancing Partner (uncredited)",2,120462,"Pat Somerset"
198121,15849,"Nubian (uncredited)",0,1208039,"Arthur Tovey"
198122,9327,"Elderly Man in Alumni Receiving Line",0,1208039,"Arthur Tovey"
198123,26940,"Military Man in Restaurant",0,1208039,"Arthur Tovey"
198124,105,"Wilbur (uncredited)",0,1208039,"Arthur Tovey"
198125,2661,Cop,0,1208039,"Arthur Tovey"
198126,1687,"Official at Briefing",0,1208039,"Arthur Tovey"
198127,19762,Juror,0,1208039,"Arthur Tovey"
198128,14584,"Old Husband",0,1208039,"Arthur Tovey"
198129,42094,"Guard Yelling at Salinger",0,1208039,"Arthur Tovey"
198130,34783,"Shop Steward",2,92011,"Sam Kydd"
198132,104103,Ada,1,1283,"Helena Bonham Carter"
198133,104103,L,1,40938,"Romane Bohringer"
198134,104103,Lisa,1,40938,"Romane Bohringer"
198135,104103,Philippe,2,72666,"Jean-Philippe Écoffey"
198136,104103,Nina,1,39689,"Marie Trintignant"
198137,104103,Emma,1,39195,"Elsa Zylberstein"
198138,104103,Yves,2,2245,"Yvan Attal"
198139,104103,Guido,2,2166,"Sergio Castellitto"
198140,104103,Alphonse,2,48791,"Predrag 'Miki' Manojlović"
198141,104103,"Rene Sandre",2,24299,"Jean-Claude Brialy"
198142,104103,Fanny,1,48577,"Mathilde Seigner"
198143,193103,"Television Producer",1,56422,"Linda Dano"
198144,193103,"Molly, Texas Acting Student",1,27565,"Kim Walker"
198145,193103,Nine,0,1498227,"Paolina Weber"
198146,193103,"",1,1073040,"Jessica Dublin"
198147,193103,"",0,92728,"Amy Hargreaves"
198148,2750,Hooky,2,96280,"Ralf Little"
198149,2750,"Ian Curtis",2,16702,"Sean Harris"
198150,2750,Journalist,2,11108,"Simon Pegg"
198152,2750,"Ryan Letts",2,47632,"Rob Brydon"
198153,2750,Nathan,2,176,"Kieran O'Brien"
198154,2750,"Roger Ames",2,20056,"Keith Allen"
198157,30462,"Ed McBain - Gunrunner (uncredited)",2,95276,"Guinn Williams"
198163,745,"Mrs. Collins",1,1106256,"Angelica Page"
198164,745,Bridesmaid,0,1318896,"Lisa Summerour"
198165,745,"Young Woman Buying Ring",1,6439,"Samia Shoaib"
198166,745,"Kitchen Woman",1,1217630,"Janis Dardaris"
198167,745,"Visitor #3",1,1455909,"Sarah Ripard"
198168,745,"Visitor #5",1,20388,"KaDee Strickland"
198169,745,"Society Lady",1,1444793,"Kate Kearney-Patch"
198170,745,"Dr. Hill",2,11614,"M. Night Shyamalan"
198171,745,"Hanged Child",0,1457917,"Nico Woulard"
198172,745,"Hanged Male",0,92486,"Keith Woulard"
198173,745,"Shaken Driver",2,1128450,"Patrick McDade"
198174,745,Husband,2,1128126,"Jose L. Rodriguez"
198175,745,"Bride's Friend (uncredited)",1,1023736,"Gina Allegro"
198176,745,"Restaurant Patron (uncredited)",2,1280972,"Bob Bowersox"
198177,745,"Ghost in the Dungeon (uncredited)",0,1441535,"Sean Oliver"
198178,9400,"Detective Strode",2,11885,"John C. McGinley"
198179,9400,"Detective Waller",1,58681,"Ella Joyce"
198180,9400,"Nate Andrews",2,43524,"Charles Robinson"
198181,9400,"Black Sam",2,2041,"Dr. Dre"
198182,9400,Darnell,2,305427,WC
198183,9400,"Guy Driving Low-Rider",2,37932,"F. Gary Gray"
198184,9400,"TV Anchor",0,164939,"Mark Thompson"
198185,9400,Nigel,0,1233979,"Geoff Callan"
198186,9400,Tanika,0,83099,"Natalie Desselle"
198187,9400,Luther,0,98889,"Thomas Jefferson Byrd"
198188,9400,"Stevie Newsome",2,154176,"Chaz Lamar Shepherd"
198189,9400,Lorenz,0,1424350,"Samuel Monroe Jr."
198190,21323,Henry,0,1498377,"Henry Wolf"
198191,21323,Cathy,0,1498378,"Louise Wink"
198192,21323,Seller,0,580216,"Georges Montant"
198193,117,"Mountie Captain",0,3217,"Robert Swan"
198194,117,Alderman,2,119230,"Del Close"
198195,117,"Overcoat Hood",2,141417,"Mike Bacarella"
198196,117,Reporter,2,92119,"Larry Brandenburg"
198197,117,Reporter,2,10486,"Chelcie Ross"
198198,117,Reporter,2,987357,"Tim Gamble"
198199,117,"Woman in Elevator",1,59574,"Jennifer Anglin"
198200,117,Judge,0,83197,"Anthony Mockus Sr."
198201,117,"Defense Attorney",0,1226696,"Will Zahrn"
198202,117,Bodyguard,2,1228768,"Joe Greco"
198203,117,Bodyguard,0,17921,"Clem Caserta"
198204,117,"Gunned Head",2,20625,"Robert Miranda"
198205,117,"Street Person (uncredited)",2,182287,"John Barrowman"
198206,117,"District Attorney (uncredited)",2,10224,"Clifton James"
198231,15186,"Fourth Fired Employee",1,25540,"Sandra Oh"
198232,15186,Tracy,1,31717,"January Jones"
198233,9506,Gina,1,31717,"January Jones"
198234,9506,"Frank Head",2,29685,"Kurt Fuller"
198235,3604,"Prince of Ardentia",2,2247,"George Harris"
198236,3604,"Young Treeman",0,1213668,"Peter Duncan"
198237,3604,"Ming's Officer",0,1229279,"Tony Scannell"
198238,16407,"Cowboy's Father",0,544916,"Paul Chang Chung"
198239,19933,"Blanky / Young Rob (The Master) (voice)",0,1498595,"Timothy E. Day"
198240,19933,"Kirby (voice)",0,150739,"Thurl Ravenscroft"
198241,19933,"Elmo St. Peters (voice)",0,7911,"Joe Ranft"
198242,19933,"Mish-Mash / Two-Face Sewing Machine (voice)",0,1243551,"Judy Toll"
198243,19933,"Rob (The Master) (voice)",0,1498596,"Wayne Kaatz"
198244,19933,"Chris (voice)",0,1498598,"Colette Savage"
198245,19933,"Mother / Two-Face Sewing Machine (voice) (as Mindy Stern)",1,13924,"Mindy Sterling"
198246,19933,"Plugsy (voice)",0,115032,"Jim Jackman"
198262,46767,Jornalera,0,1092384,"Imma Colomer"
198263,46767,"Niño Cantor",0,1498621,"Josuè Guasch"
198264,46767,"Niño barracon",0,1498623,"David Cuspinera"
198265,46767,"Angelo Niño",0,1498624,"Ricardo Carcelero"
198266,46767,"Niño Gitano",0,1498625,"Alberto Manzano"
198278,31393,"Dr. Loren Wright",0,34211,"Roy Gordon"
198279,31393,"Police Captain George Reagan",2,190752,"Guy Prescott"
198280,31393,"Police Officer Miller",0,1221577,"Raymond Guth"
198281,31393,"Harry Jedrow",0,1193325,"Harry Fleer"
198282,31393,"Screaming Woman",0,1061214,"Gloria Petroff"
198283,31393,"Police Officer Ed",0,1498628,"Paul McWilliams"
198284,31591,Jackson,0,1221577,"Raymond Guth"
198293,10451,Jin-Rong,1,26739,"Sylvia Chang"
198295,1598,Prisoner,0,1227922,"Edgar Allan Poe IV"
198296,1598,"Corrections Officer",2,20562,"Antoni Corone"
198297,1598,"Racquetball Colleague",0,1352627,"Roger Pretto"
198298,1598,"Racquetball Colleague",0,1227928,"Parris Buckner"
198299,1598,Detective,0,139360,"Will Knickerbocker"
198300,1598,Waitress,0,104905,"C.C. Costigan"
198301,1598,"Danny's Girlfriend",0,1151434,"Domenica Cameron-Scorsese"
198302,1598,"Big man",0,555083,"Billy D. Lucas"
198303,1598,"Big Man #3",0,1235821,"Ken Collins"
198304,1598,"Ticket agent",0,1914,"Linda Perri"
198305,1598,"Fruitstand Customer",1,11483,"Catherine Scorsese"
198306,1598,"Fruitstand Customer",2,1006721,"Charles Scorsese"
198307,1598,"Bar Patron (uncredited)",0,1118729,"Ken Waters"
198308,1598,"Woman Watching Cady Get Out from Under the Car (uncredited)",1,5700,"Esther Rolle"
198311,177,punk,2,5346,"Dan Futterman"
198312,177,Punk,2,21130,"Jayce Bartok"
198313,177,"Hippie Bum",2,3039,"Bradley Gregg"
198314,475,"Bank Teller (uncredited)",2,58513,"Patrick Cranshaw"
198315,14615,Governor,2,33025,"Howard C. Hickman"
198316,14615,"Defense Attorney",2,12502,"Jonathan Hale"
198317,14615,"Edna Hooper",0,33006,"Leila Bennett"
198318,14615,"Mrs. Whipple",1,34268,"Esther Dale"
198319,14615,Franchette,1,128494,"Helen Flint"
198320,14615,"Plumber (uncredited)",2,589728,"Erville Alderson"
198321,14615,"Peanut Vendor (uncredited)",0,1186116,"Ernie Alexander"
198322,14615,"Townswoman Gossip (uncredited)",0,1370580,"Ricca Allen"
198323,14615,"Oscar - Bartender (uncredited)",0,1383133,"Herbert Ashley"
198324,14615,"Juror (uncredited)",2,63382,"F. Blinn"
198325,14615,"Man (uncredited)",2,4303,"Ward Bond"
198326,14615,"Baggage Clerk (uncredited)",2,148525,"Harry Bowen"
198327,14615,"Dawson's Friend (uncredited)",0,131047,"Ed Brady"
198328,14615,"Farmer (uncredited)",2,248225,"Raymond Brown"
198329,14615,"Sheriff's Deputy (uncredited)",2,1369418,"Harry Burkhardt"
198330,14615,"Man at Elevator (uncredited)",0,1374524,"Eugene Burr"
198331,14615,"Judge Daniel Hopkins (uncredited)",0,74877,"Frederick Burton"
198332,14615,"Albert's Mother (uncredited)",0,981098,"Nora Cecil"
198333,14615,"Mayor Pippen (uncredited)",2,89099,"Harvey Clark"
198334,14615,"Reporter in Courtroom (uncredited)",0,9096,"Gino Corrado"
198335,14615,"Frank - Lockup Keeper (uncredited)",2,29267,"Jules Cowles"
198336,14615,"Outgoing Watchman (uncredited)",0,1059460,"Alexander Cross"
198337,14615,"Factory Foreman (uncredited)",0,111287,"Jack Daley"
198338,14615,"Jury Member (uncredited)",0,128328,"Sidney De Gray"
198339,14615,"Townswoman Gossip (uncredited)",1,1010448,"Helen Dickson"
198340,14615,"Townsman Store Owner (uncredited)",0,217770,"Robert Dudley"
198341,14615,"Juror (uncredited)",0,240805,"Oliver Eckhardt"
198342,14615,"Tomato Thrower / Arsonist Defendant (uncredited)",2,33233,"Edgar Edwards"
198343,14615,"Reporter (uncredited)",0,121322,"Adolph Faylauer"
198344,14615,"Townswoman Defendant (uncredited)",0,1079576,"Mary Foy"
198345,14615,"Sheriff's Deputy (uncredited)",0,1420897,"Raoul Freeman"
198346,14615,"Townsman - Dawson's Friend (uncredited)",0,1272193,"Jack Grey"
198347,14615,"Walter Gordon - aka Goofy (uncredited)",2,97398,"Ben Hall"
198348,14615,"Court Clerk (uncredited)",2,89662,"Sherry Hall"
198349,14615,"Black Woman (uncredited)",1,89942,"Edna Mae Harris"
198350,14615,"Jasper Anderson - Defendant (uncredited)",2,93628,"Harry Harvey"
198351,14615,"Hector - Barber (uncredited)",2,90333,"Raymond Hatton"
198352,14615,"Lem - Jailer (uncredited)",2,103068,"Harry Hayden"
198353,14615,"Radio Announcer (uncredited)",0,126549,"Sam Hayes"
198354,14615,"Taxi Driver (uncredited)",0,1194424,"Daniel L. Haynes"
198355,14615,"Townswoman (uncredited)",1,34184,"Fay Helm"
198356,14615,"Miner - Townsman Mob Defendant (uncredited)",0,1204352,"Oscar 'Dutch' Hendrian"
198357,14615,"Dawson's Friend (uncredited)",2,940721,"Al Herman"
198358,14615,"Incoming Watchman (uncredited)",0,95311,"Robert Homans"
198359,14615,"Grouch (uncredited)",2,29263,"Arthur Hoyt"
198360,14615,"Court Bailiff (uncredited)",2,148429,"Sydney Jarvis"
198361,14615,"Uncle Billy (uncredited)",0,89736,"Si Jenks"
198362,14615,"Durkin's Friend (uncredited)",2,30237,"Clarence Kolb"
198363,14615,"Mrs. Fred Garrett (uncredited)",1,98018,"Gwen Lee"
198364,14615,"Dawson's Friend (uncredited)",2,30200,"Murdock MacQuarrie"
198365,14615,"Ted Fitzgerald - Chief Newsreel Cameraman (uncredited)",2,84234,"Wally Maher"
198366,14615,"Bailiff (uncredited)",0,93500,"Tom Mahoney"
198367,14615,"Passerby (uncredited)",0,1152729,"Paul McAllister"
198368,14615,"Adams' Assistant (uncredited)",0,89601,"Harry McCoy"
198369,14615,"Townsman Mob Defendant (uncredited)",0,1422458,"Pat McKee"
198370,14615,"Hysterical Townswoman at Trial (uncredited)",0,30199,"Mira McKinney"
198371,14615,"Townsman Deputy - Dawson's Friend (uncredited)",0,1291267,"Robert Milasch"
198372,14615,"Dawson's Friend (uncredited)",0,47001,"Frank Mills"
198373,14615,"Walter Judd - Townsman Mob Defendant (uncredited)",0,1371322,"King Mojave"
198374,14615,"Adams' Assistant (uncredited)",2,1144349,"Roger Moore"
198375,14615,"Girl in Apartment Listening to Radio (uncredited)",0,1045604,"Esther Muir"
198376,14615,"Roadside Service Station Owner (uncredited)",2,103753,"William Newell"
198377,14615,"Court Bailiff (uncredited)",0,1271643,"Field Norton"
198378,14615,"Reporter (uncredited)",2,88462,"Dennis O'Keefe"
198379,14615,"Youthful Mob Defendant (uncredited)",2,223268,"George Offerman Jr."
198380,14615,"Newsreel Cameraman (uncredited)",2,1040564,"Franklin Parker"
198381,14615,"Jorgeson - Barber Shop Customer (uncredited)",2,99468,"Victor Potel"
198382,14615,"Dawson's Friend (uncredited)",0,1417291,"James Quinn"
198383,14615,"Mrs. Sally Humphries (uncredited)",0,1072359,"Ruth Renick"
198384,14615,"Waiter (uncredited)",2,29987,"Bert Roach"
198385,14615,"Reporter (uncredited)",0,1186118,"Ronald R. Rondell"
198386,14615,"Sven Ahern - Barber (uncredited)",2,985275,"Christian Rub"
198387,14615,"Townsman (uncredited)",0,113491,"Cy Schindell"
198388,14615,"Drunk Leaving Bar (uncredited)",2,148868,"Will Stanton"
198389,14615,"Hardware Man (uncredited)",0,29961,"Carl Stockdale"
198390,14615,"Court Bailiff (uncredited)",2,1421138,"Mark Strong"
198391,14615,"Townsman Mob Defendant (uncredited)",0,126836,"Charles Sullivan"
198392,14615,"Townsman Mob Defendant (uncredited)",0,1492304,"Denny Sullivan"
198393,14615,"Dynamiter (uncredited)",2,34610,"Frank Sully"
198394,14615,"Miss Tuttle (uncredited)",1,1120315,"Gertrude Sutton"
198395,14615,"Governor's Aide (uncredited)",2,29626,"William Tannen"
198396,14615,"Old Man (uncredited)",2,1465713,"Albert Taylor"
198397,14615,"Rainbow - Joe's Dog (uncredited)",0,1179846,Terry
198398,14615,"Fanny (uncredited)",1,102002,"Minerva Urecal"
198399,14615,"Assistant Defense Attorney (uncredited)",2,33855,"Guy Usher"
198400,14615,"Newsreel Cameraman (uncredited)",2,119255,"Billy Wayne"
198401,14615,"Bodyguard (uncredited)",2,34448,"Dick Wessel"
198402,14615,"Bus Driver (uncredited)",0,1271024,"Huey White"
198403,14615,"Courtroom Spectator (uncredited)",0,1269827,"Florence Wix"
198404,14615,"Hector's Wife (uncredited)",1,96067,"Dorothea Wolbert"
198405,14615,"Bartender (uncredited)",0,1467478,"Buck Woods"
198406,14615,"Prim Townswoman (uncredited)",0,1317939,"Janet Young"
198417,10537,"Patricia Kennealy",1,8183,"Kathleen Quinlan"
198418,10537,Cat,2,80117,"Billy Idol"
198419,10537,Dog,2,83362,"Dennis Burkley"
198423,16284,"Sister Denise Norton",1,102661,"Diane Clare"
198424,16284,"Captain Crosbie",2,93169,"Richard Leech"
198425,16284,"Brigadier (D.D.M.S.)",2,83827,"Liam Redmond"
198426,475,"Policeman (uncredited)",2,1213032,"Owen Bush"
198427,475,"Deputy (uncredited)",2,170523,"Clyde Howdy"
198428,475,"Bank Guard (uncredited)",0,999538,"Russ Marker"
198429,475,"Bonnie's Sister (uncredited)",0,91988,"Ann Palmer"
198430,1366,Dipper,2,16936,"Stan Shaw"
198431,1366,Bartender,0,16623,"Don Sherman"
198432,1366,"Club Fight Announcer",0,29364,"Billy Sands"
198433,1366,"Club Fighter",2,16508,"Pedro Lovell"
198434,1366,"Apollo's Corner",0,1214134,"DeForest Covan"
198435,1366,"Club Corner Man",2,104944,"Simmy Bow"
198436,1366,"Apollo Corner Man",0,1379467,"Hank Rolike"
198437,1366,Secretary,1,12429,"Shirley O'Hara"
198438,1366,"Paulie's Date",1,180294,"Kathleen Parker"
198439,1366,"Streetcorner Singer",2,39780,"Frank Stallone"
198440,1366,"Owner of Pet Shop",1,140591,"Jane Marla Robbins"
198441,1366,"Club Fight Referee",0,1383106,"Frankie Van"
198442,1366,Himself,2,107375,"Joe Frazier"
198443,1366,"Apollo Creed's Bodyguard (uncredited)",2,2391,"Michael Dorn"
198444,1366,"Spectator (uncredited)",2,131832,"Arnold Johnson"
198445,1366,"Fight Commentator (uncredited)",2,16543,"Stu Nahan"
198446,1366,"Spectator (uncredited)",2,101615,"Frank Pesce"
198447,1366,"Aftershave Commercial Director (uncredited)",2,16542,"John Pleshette"
198448,1366,"Mary Anne Creed (uncredited)",0,43869,"Lavelle Roby"
198449,1366,"Reporter (uncredited)",0,1208039,"Arthur Tovey"
198450,40729,Teacher,0,1499186,"Irene Pauzer"
198451,40729,"Rep. #1",0,1499187,"Larry O'Brey"
198452,40729,Doctor,0,198873,"Elva Mai Hoover"
198453,40729,"Maitre d'",2,54650,"Gerry Mendicino"
198454,40729,Waiter,0,1235422,"Mark Saunders"
198455,40729,"Wine Steward",0,1499189,"Todd Postlethwaite"
198456,40729,Busboy,0,1499190,"Edward Leefe"
198457,40729,Priest,0,106759,"Layne Coleman"
198458,40729,Stewardess,0,1093230,"Anita Olanick"
198459,40729,"Terry Transformed",0,197393,"Carl Kraines"
198460,40729,Minion,0,1499191,"Andrea Ladányi"
198474,10537,"Warhol PR",2,35040,"Paul Williams"
198475,489,"Executive #1",2,1239394,"Frank Nakashima"
198476,489,"Executive #2",2,37981,"Christopher Britton"
198477,19157,"Croaker / Miss Spain",2,50583,"Adam Rifkin"
198478,19157,"Mort Ginsberg",2,36602,"Peter Berg"
198479,19157,"King Neptune",2,1954,"Billy Zane"
198480,19157,Dave,2,879,"Billy Bob Thornton"
198481,349394,Fausto,0,1499582,"Ken Higelin"
198482,349394,Tonie,1,37923,"Florence Darel"
198483,11222,"Friendly Man",2,53914,"Jean Eustache"
198484,11222,Rodolphe,0,32827,"Lou Castel"
198485,11222,"Daniel Zimmermann",0,1499588,"Andreas Dedecke"
198486,11222,"Allan Winter",0,1499589,"David Blue"
198487,11222,Gantner,0,26600,"Rudolf Schündler"
198488,11222,"Old Lady",0,1499592,"Gerty Molzen"
198489,11222,"Dr. Gabriel",0,1499593,"Heinz Joachim Klein"
198490,11222,Angie,0,1499594,"Satya De La Manitou"
198491,11222,Lippo,0,1488011,"Axel Schiessler"
198492,11222,Conductor,0,1499595,"Adolf Hansen"
198493,11222,Mona,1,1101303,"Rosemarie Heinikel"
198494,14537,"Tango Inaba",2,125721,"Masao Mishima"
198495,14537,"Hayato Yazaki",0,118993,"Ichirô Nakatani"
198496,14537,Masakazu,0,33730,"Kei Satô"
198497,14537,"Jinai Chijiiwa",2,20828,"Yoshio Inaba"
198498,14537,Retainer,2,96637,"Hisashi Igawa"
198499,14537,Retainer,0,1499600,"Tôru Takeuchi"
198500,34528,"Shûban Shikan",0,1499600,"Tôru Takeuchi"
198501,14537,"",0,110310,"Tatsuo Matsumura"
198502,14537,"",2,119185,"Akiji Kobayashi"
198503,14537,"",0,1132436,"Kôichi Hayashi"
198504,14537,"",0,150253,"Ryûtarô Gomi"
198505,14537,"",0,552165,"Nakajirô Tomita"
198506,14537,"",0,552644,"Kenzô Tanaka"
198507,14537,"",0,567246,"Shôtarô Hayashi"
198514,41638,"",0,1499720,"Hugh Panaro"
198515,41638,"",0,1499721,"Michael Shawn Lucas"
198517,687,"Captain Beliveau",2,79732,"Barton Heyman"
198518,687,"Sgt. Neal Trapp",0,1183429,"Steve Boles"
198519,687,"Warden Hartman",2,21152,"Nesbitt Blaisdell"
198520,687,"Guy Gilardi",2,19511,"Larry Pine"
198521,687,"Governor Benedict",2,25711,"Kevin Cooney"
198522,687,"State Trooper",2,6574,"Clancy Brown"
198523,687,"Carl Vitello",0,1232566,"Michael Cullen"
198524,687,"Hope Percy",1,51384,"Missy Yager"
198525,687,"Emily Percy",0,1237883,"Jenny Krochmal"
198526,687,"Sonny Poncelet",2,17866,"Jon Abrahams"
198527,687,"Troy Poncelet",0,1223451,"Arthur Bridgers"
198528,687,"Helen's Brother",2,95940,"Steve Carlisle"
198529,687,"9-Year-Old Helen",1,56757,"Eva Amurri Martino"
198530,687,"Opossum Kid #1",0,1366946,"Jack Henry Robbins"
198531,687,Henry,2,93679,"Dennis Neal"
198532,687,Nellie,0,62570,"Molly Bryant"
198533,687,"Parent #1",0,1371000,"Pete Burris"
198534,687,"Parent #2",0,1407052,"Joan Glover"
198535,687,"Parent #4",1,20765,"Lenore Banks"
198536,687,"Guard #2",2,32287,"Scott Sowers"
198537,687,"Guard #3",0,75611,"Cortez Nance Jr."
198538,687,"Guard #4",2,4732,"Adam Nelson"
